id_email,timestamp,expediteur_id,destinataire_id,sujet,corps
E00656,2025-12-27T05:30:00,S06,S09,Préparation board,"Léa,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Pierre"
E00083,2025-12-27T06:30:00,S01,S04,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00074,2025-12-27T08:30:00,S02,S04,Présentation client Société Civile Beaufort jeudi,"Bonjour Karim,

Nous recevons Société Civile Beaufort jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00796,2025-12-27T09:30:00,S04,S07,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00733,2025-12-27T09:30:00,S03,S06,Régularisation dossier 2024-2437,"Bonjour Pierre,

Le dossier 2024-2437 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Sophie"
E00146,2025-12-27T10:30:00,S02,S09,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2026-6959. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00517,2025-12-28T01:30:00,S08,S10,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00095,2025-12-28T02:30:00,S01,S04,Décalage réunion mardi,"Karim,

La réunion prévue mardi est décalée à jeudi 16h pour des raisons d’agenda. La salle Picasso reste réservée.

Claire"
E00480,2025-12-28T03:30:00,S04,S10,Migration messagerie - planning,"Bonjour,

La migration de la messagerie vers la nouvelle plateforme est prévue le jeudi. Aucune action de votre part requise. Documentation utilisateur en pièce jointe.

Karim"
E00348,2025-12-28T05:30:00,S05,S10,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Élodie"
E00422,2025-12-28T05:30:00,S01,S07,Entretien annuel à programmer,"Bonjour Julie,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00866,2025-12-28T06:30:00,S02,S07,Régularisation dossier 2026-3597,"Bonjour Julie,

Le dossier 2026-3597 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Antoine"
E00506,2025-12-28T06:30:00,S04,S07,Préparation board,"Julie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00924,2025-12-28T08:30:00,S01,S03,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Claire"
E00122,2025-12-28T08:30:00,S09,S01,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Léa"
E00741,2025-12-28T12:30:00,S09,S04,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Léa"
E00113,2025-12-28T12:30:00,S02,S07,Réunion comité jeudi,"Bonjour Julie,

Peux-tu confirmer ta présence à la réunion du comité jeudi à 11h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Antoine"
E00211,2025-12-29T01:30:00,S06,S02,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Pierre"
E00980,2025-12-29T04:30:00,S02,S09,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Antoine"
E00504,2025-12-29T06:30:00,S07,S04,Café demain matin,"Karim, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Julie"
E00291,2025-12-29T07:30:00,S02,S05,Demande client M. Beaumont - allocation,"Élodie,

Le client M. Beaumont souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00188,2025-12-29T09:30:00,S05,S09,Compte rendu réunion direction,"Bonjour Léa,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de vendredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mercredi.

Cordialement,
Élodie"
E00882,2025-12-29T10:30:00,S07,S05,Café demain matin,"Élodie, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Julie"
E00602,2025-12-29T11:30:00,S07,S02,Demande de signature ordre 2024-4101,"Bonjour,

L’ordre 2024-4101 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Julie"
E00594,2025-12-30T03:30:00,S06,S04,Reporting mensuel Société Civile Beaufort,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Société Civile Beaufort. Performance du portefeuille : +-0.55% sur le mois.

Cordialement,
Pierre"
E00717,2025-12-30T05:30:00,S04,S10,Compte rendu réunion direction,"Bonjour Thomas,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mercredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Karim"
E00199,2025-12-30T05:30:00,S01,S10,Régularisation dossier 2025-8625,"Bonjour Thomas,

Le dossier 2025-8625 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Claire"
E00524,2025-12-30T06:30:00,S02,S10,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00902,2025-12-30T06:30:00,S05,S07,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Élodie"
E00360,2025-12-30T08:30:00,S01,S05,Régularisation dossier 2025-4672,"Bonjour Élodie,

Le dossier 2025-4672 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Claire"
E00325,2025-12-30T08:30:00,S09,S03,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Léa"
E00606,2025-12-30T11:30:00,S09,S04,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Léa"
E00884,2025-12-30T11:30:00,S04,S10,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00914,2025-12-30T12:30:00,S08,S07,Réunion comité mardi,"Bonjour Julie,

Peux-tu confirmer ta présence à la réunion du comité mardi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Marc"
E00971,2025-12-30T12:30:00,S01,S03,Demande de signature ordre 2026-5736,"Bonjour,

L’ordre 2026-5736 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00174,2025-12-31T01:30:00,S02,S05,Point client M. Beaumont,"Bonjour Élodie,

Le client M. Beaumont demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Antoine"
E00337,2025-12-31T02:30:00,S01,S10,Café demain matin,"Thomas, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00137,2025-12-31T02:30:00,S04,S10,Migration messagerie - planning,"Bonjour,

La migration de la messagerie vers la nouvelle plateforme est prévue le vendredi. Aucune action de votre part requise. Documentation utilisateur en pièce jointe.

Karim"
E00371,2025-12-31T03:30:00,S07,S10,RE: Validation virement client 2026-9194,"Validé. Bonne journée.

Julie"
E00944,2025-12-31T05:30:00,S06,S08,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00677,2025-12-31T08:30:00,S04,S03,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-1206. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00408,2025-12-31T10:30:00,S08,S06,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Marc"
E00578,2025-12-31T12:30:00,S04,S06,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2026-7899. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00700,2025-12-31T12:30:00,S04,S01,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Karim"
E00341,2026-01-01T02:30:00,S08,S07,Validation virement client 2024-6916,"Bonjour Julie,

Merci de valider le virement référence 2024-6916 d’un montant de 471 000 EUR pour le compte client. Documentation KYC à jour.

Marc"
E00126,2026-01-01T03:30:00,S03,S01,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Sophie"
E00641,2026-01-01T03:30:00,S05,S03,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le lundi à 16h en salle Monet. Présence recommandée.

Élodie"
E00847,2026-01-01T06:30:00,S10,S02,Préparation board,"Antoine,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Thomas"
E00382,2026-01-01T10:30:00,S08,S09,Point client Groupe Saint-Clair,"Bonjour Léa,

Le client Groupe Saint-Clair demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Marc"
E00945,2026-01-01T11:30:00,S09,S06,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00310,2026-01-01T11:30:00,S08,S01,Pot de départ - Fondation Lacroix,"Bonjour à tous,

Nous organisons un pot de départ pour Fondation Lacroix vendredi à 18h en salle de pause. Une cagnotte circule.

Marc"
E00198,2026-01-01T11:30:00,S04,S05,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Karim"
E00041,2026-01-01T11:30:00,S01,S04,Café demain matin,"Karim, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00090,2026-01-01T12:30:00,S02,S04,Réunion comité mardi,"Bonjour Karim,

Peux-tu confirmer ta présence à la réunion du comité mardi à 14h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Antoine"
E00363,2026-01-02T02:30:00,S07,S02,RE: Validation virement client 2025-4909,"Validé. Bonne journée.

Julie"
E00065,2026-01-02T05:30:00,S04,S01,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00775,2026-01-02T06:30:00,S06,S04,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Pierre"
E00123,2026-01-02T07:30:00,S06,S02,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00357,2026-01-02T09:30:00,S05,S03,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Élodie"
E00229,2026-01-02T09:30:00,S01,S06,Préparation board,"Pierre,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Claire"
E00069,2026-01-02T12:30:00,S02,S01,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Antoine"
E00630,2026-01-02T12:30:00,S08,S06,Point client Patrimoine Aubertin,"Bonjour Pierre,

Le client Patrimoine Aubertin demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Marc"
E00874,2026-01-03T03:30:00,S07,S06,Régularisation dossier 2024-2980,"Bonjour Pierre,

Le dossier 2024-2980 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Julie"
E00275,2026-01-03T05:30:00,S01,S04,Régularisation dossier 2025-4725,"Bonjour Karim,

Le dossier 2025-4725 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Claire"
E00845,2026-01-03T06:30:00,S01,S07,Café demain matin,"Julie, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00177,2026-01-03T08:30:00,S02,S05,Décalage réunion mardi,"Élodie,

La réunion prévue mardi est décalée à jeudi 8h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00169,2026-01-03T08:30:00,S05,S03,Décalage réunion mardi,"Sophie,

La réunion prévue mardi est décalée à jeudi 16h pour des raisons d’agenda. La salle Picasso reste réservée.

Élodie"
E00241,2026-01-03T10:30:00,S02,S06,Validation virement client 2024-2792,"Bonjour Pierre,

Merci de valider le virement référence 2024-2792 d’un montant de 481 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00189,2026-01-03T10:30:00,S01,S03,RE: Validation virement client 2025-7839,"Validé. Bonne journée.

Claire"
E00736,2026-01-03T11:30:00,S01,S05,Demande de signature ordre 2024-3659,"Bonjour,

L’ordre 2024-3659 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00143,2026-01-04T01:30:00,S01,S06,Café demain matin,"Pierre, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E01004,2026-01-04T01:30:00,S02,S07,Préparation board,"Julie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Antoine"
E00436,2026-01-04T01:30:00,S08,S04,Présentation client Société Civile Beaufort jeudi,"Bonjour Karim,

Nous recevons Société Civile Beaufort jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Marc"
E00216,2026-01-04T02:30:00,S06,S05,Présentation client M. Renaud jeudi,"Bonjour Élodie,

Nous recevons M. Renaud jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Pierre"
E00668,2026-01-04T03:30:00,S04,S06,Maintenance serveurs vendredi,"Bonjour à tous,

Une maintenance des serveurs est programmée vendredi entre 22h et 2h. Indisponibilité partielle prévue. Pensez à sauvegarder vos travaux.

L’équipe IT,
Karim"
E00822,2026-01-04T03:30:00,S02,S04,Validation virement client 2026-7403,"Bonjour Karim,

Merci de valider le virement référence 2026-7403 d’un montant de 478 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00459,2026-01-04T04:30:00,S02,S09,Demande de signature ordre 2025-3524,"Bonjour,

L’ordre 2025-3524 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Antoine"
E00544,2026-01-04T04:30:00,S05,S07,Pot de départ - Fondation Albert-Schweitzer,"Bonjour à tous,

Nous organisons un pot de départ pour Fondation Albert-Schweitzer vendredi à 18h en salle de pause. Une cagnotte circule.

Élodie"
E00985,2026-01-04T04:30:00,S02,S05,Compte rendu réunion direction,"Bonjour Élodie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de lundi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Antoine"
